59623	44
0	ROOT
1	nsubj
2	det
3	amod
4	prep
5	pobj
6	advmod
7	xcomp
8	dobj
9	rcmod
10	nsubjpass
11	auxpass
12	poss
13	dep
14	mark
15	nn
16	ccomp
17	appos
18	cop
19	cc
20	conj
21	aux
22	neg
23	prt
24	vmod
25	discourse
26	expl
27	tmod
28	advcl
29	pcomp
30	num
31	npadvmod
32	parataxis
33	possessive
34	csubj
35	iobj
36	predet
37	acomp
38	preconj
39	number
40	quantmod
41	mwe
42	csubjpass
43	punct
4930	coloured	361
4931	descending	361
4932	triumphant	361
4933	sufferings	361
4934	foremost	360
4935	terry	360
4936	maintain	360
4937	joyous	360
4938	winning	360
4939	orange	360
4940	harmless	360
4941	coachman	360
4942	captured	359
4943	invention	359
4944	arabella	359
4945	leslie	359
4946	universe	359
4947	forthwith	359
4948	represent	359
4949	gigantic	359
4950	25	359
4951	brutal	358
4952	industry	358
4953	stamped	358
4954	treasures	358
4955	openly	358
4956	previously	358
4957	dis	358
4958	javert	358
4959	particulars	358
4960	april	358
4961	studies	358
4962	founded	358
4963	heathcliff	357
4964	consulted	357
4965	regularly	357
4966	flow	357
4967	softened	357
4968	personality	357
4969	glinda	357
4970	virgin	357
4971	pupils	357
4972	entertainment	357
4973	erik	357
4974	skirts	357
4975	clutched	357
4976	attendant	357
4977	attentive	356
4978	hester	356
4979	charms	356
4980	despised	356
4981	retire	356
4982	composure	356
4983	elephant	356
4984	painter	356
4985	blankets	356
4986	temples	356
4987	baker	356
4988	inform	356
4989	submit	356
4990	jaw	355
4991	unnatural	355
4992	european	355
4993	nome	355
4994	carker	355
4995	stretching	355
4996	heroes	355
4997	races	355
4998	attachment	355
4999	unworthy	355
5000	nemo	355
5001	ruler	355
5002	rings	355
5003	experiences	354
5004	hey	354
5005	fetched	354
5006	youthful	354
5007	destined	354
5008	edit	354
5009	challenge	354
5010	painfully	354
5011	pupil	354
5012	exciting	354
5013	cautious	353
5014	frantic	353
5015	retreated	353
5016	g.	353
5017	uneasiness	353
5018	charlie	353
5019	combat	353
5020	traveling	353
5021	repeating	353
5022	november	353
5023	20	353
5024	liberal	353
5025	borrowed	353
5026	enchanted	352
5027	montgomery	352
5028	shriek	352
5029	straightened	352
5030	ledge	352
5031	fiery	352
5032	attentively	352
5033	reckoned	352
5034	witnesses	352
5035	settlement	352
5036	kettle	351
5037	affections	351
5038	babalatchi	351
5039	yeobright	351
5040	abandon	351
5041	screen	351
5042	personally	351
5043	relieve	351
5044	contain	351
5045	capture	351
5046	strove	350
5047	weighed	350
5048	shallow	350
5049	accord	350
5050	vile	350
5051	phoenix	350
5052	opposed	350
5053	ink	350
5054	springs	350
5055	instruments	350
5056	whistled	350
5057	sermon	350
5058	assisted	349
5059	willems	349
5060	firing	349
5061	traddles	349
5062	perplexity	349
5063	development	349
5064	tendency	349
5065	sits	349
5066	l	349
5067	terrace	349
5068	steward	349
5069	harness	349
5070	outward	348
5071	frenchman	348
5072	earthly	348
5073	elbows	348
5074	forbidden	348
5075	una	348
5076	c	348
5077	clifford	348
5078	male	348
5079	harold	348
5080	hum	348
5081	shelf	348
5082	encouragement	347
5083	resources	347
5084	injustice	347
5085	winding	347
5086	stanley	347
5087	respectful	347
5088	returns	346
5089	bleeding	346
5090	pa	346
5091	spots	346
5092	hurled	346
5093	shivering	346
5094	horseback	345
5095	guided	345
5096	feather	345
5097	parent	345
5098	forlorn	345
5099	complained	345
5100	ethel	345
5101	lined	345
5102	jail	345
5103	travels	345
5104	tank	344
5105	sprung	344
5106	tearing	344
5107	strict	344
5108	brooke	344
5109	wonders	344
5110	bonds	344
5111	flora	344
5112	pouring	344
5113	im	344
5114	caleb	344
5115	conception	344
5116	intolerable	344
5117	clue	344
5118	yaqui	344
5119	haughty	344
5120	induced	344
5121	prudent	344
5122	neglect	343
5123	revived	343
5124	situated	343
5125	mourning	343
5126	oppressed	343
5127	sunny	343
5128	teaching	343
5129	innumerable	343
5130	seizing	343
5131	reflect	343
5132	thursday	343
5133	nails	342
5134	schoolmaster	342
5135	ruled	342
5136	contrived	342
5137	provisions	342
5138	sweat	342
5139	bolt	342
5140	relatives	342
5141	exile	342
5142	handful	342
5143	sheets	342
5144	necessarily	342
5145	literally	342
5146	earnestness	342
5147	league	342
5148	belle	342
5149	root	342
5150	eva	342
5151	dined	342
5152	huck	342
5153	bridle	341
5154	promises	341
5155	projectile	341
5156	notions	341
5157	closet	341
5158	violin	341
5159	resolve	341
5160	compliments	341
5161	johnny	341
5162	testimony	341
5163	reigned	341
5164	con	340
5165	noisy	340
5166	sobs	340
5167	greatness	340
5168	irresistible	340
5169	doings	340
5170	feller	340
5171	impressions	340
5172	abode	340
5173	cupboard	340
5174	quest	340
5175	observations	340
5176	remorse	340
5177	sixth	340
5178	decline	340
5179	fisherman	340
5180	quilp	340
5181	slipping	339
5182	picturesque	339
5183	butcher	339
5184	scout	339
5185	heel	339
5186	edna	339
5187	palmer	339
5188	neighbor	339
5189	darrow	339
5190	calculated	339
5191	jumping	339
5192	troy	339
5193	ascent	339
5194	materials	338
5195	schools	338
5196	appearing	338
5197	jove	338
5198	vice	338
5199	reins	338
5200	rattle	338
5201	19	338
5202	earned	338
5203	sworn	338
5204	captive	338
5205	unwilling	338
5206	seemingly	338
5207	intellect	338
5208	enabled	338
5209	raft	338
5210	honorable	337
5211	california	337
5212	tread	337
5213	protected	337
5214	paradise	337
5215	nancy	337
5216	perish	337
5217	halcombe	337
5218	swamp	337
5219	headed	337
5220	chickens	337
5221	including	336
5222	pitched	336
5223	loyal	336
5224	tribes	336
5225	invariably	336
5226	poem	336
5227	ample	336
5228	peterkin	336
5229	inspiration	336
5230	sped	336
5231	preceding	336
5232	assent	336
5233	terrific	336
5234	arise	336
5235	obstinate	336
5236	jonathan	336
5237	discuss	335
5238	suits	335
5239	dicky	335
5240	farfrae	335
5241	fantastic	335
5242	election	335
5243	entertain	335
5244	anthony	335
5245	liquor	335
5246	expenses	334
5247	channel	334
5248	wearily	334
5249	expensive	334
5250	highway	334
5251	mines	334
5252	expressive	334
5253	screaming	334
5254	potatoes	334
5255	o.	334
5256	shabby	334
5257	passionately	334
5258	convince	334
5259	aught	334
5260	lecture	333
5261	elapsed	333
5262	24	333
5263	melbury	333
5264	uncommon	333
5265	motor	333
5266	clenched	333
5267	cathedral	333
5268	engineer	332
5269	immensely	332
5270	blackness	332
5271	cecily	332
5272	involuntarily	332
5273	hesitating	332
5274	harbor	332
5275	idiot	332
5276	amazing	332
5277	resembled	332
5278	serpent	332
5279	xiv	332
5280	ursula	332
5281	raw	332
5282	timidly	332
5283	criticism	332
5284	philadelphia	332
5285	apples	332
5286	emily	331
5287	darkened	331
5288	owed	331
5289	morris	331
5290	canal	331
5291	occupy	331
5292	pat	331
5293	foe	331
5294	endless	331
5295	destination	331
5296	primitive	331
5297	brisk	331
5298	requested	330
5299	raoul	330
5300	cometh	330
5301	arch	330
5302	lite	330
5303	wildeve	330
5304	homes	330
5305	liddy	330
5306	visions	330
5307	>	330
5308	nigger	330
5309	salary	329
5310	submitted	329
5311	fashionable	329
5312	thyself	329
5313	sawyer	329
5314	conflict	329
5315	panic	329
5316	orleans	329
5317	carthoris	329
5318	pancks	329
5319	happening	329
5320	challenger	329
5321	bowl	328
5322	quaint	328
5323	incapable	328
5324	masses	328
5325	anchor	328
5326	wars	328
5327	carved	328
5328	agreement	328
5329	invite	328
5330	dash	328
5331	passepartout	328
5332	prudence	328
5333	lynde	328
5334	elements	328
5335	beth	328
5336	astonishing	328
5337	blast	328
5338	21	328
5339	infernal	327
5340	saxon	327
5341	shores	327
5342	rube	327
5343	sealed	327
5344	stooping	327
5345	cowardly	327
5346	groups	327
5347	wander	326
5348	dealt	326
5349	gleaming	326
5350	bald	326
5351	fascinated	326
5352	melted	326
5353	drunken	326
5354	ridge	326
5355	suicide	326
5356	backed	325
5357	stuffed	325
5358	provide	325
5359	goat	325
5360	relate	325
5361	avail	325
5362	apology	325
5363	devils	325
5364	whiskers	325
5365	;-rrb-	325
5366	pathetic	324
5367	x	324
5368	creation	324
5369	hail	324
5370	conveyed	324
5371	fists	324
5372	argued	324
5373	reverend	324
5374	stool	324
5375	submarine	324
5376	x.	324
5377	prophet	324
5378	marianne	324
5379	dutch	323
5380	garment	323
5381	blanche	323
5382	kin	323
5383	welcomed	323
5384	university	323
5385	bounded	323
5386	customary	323
5387	specimen	323
5388	ladd	323
5389	sinister	323
5390	hostile	323
5391	bout	322
5392	titanic	322
5393	farmers	322
5394	wentworth	322
5395	pauline	322
5396	bond	322
5397	gripped	322
5398	strongest	321
5399	likeness	321
5400	route	321
5401	basil	321
5402	sweetness	321
5403	paths	321
5404	combined	321
5405	mournful	321
5406	tough	321
5407	bluff	321
5408	donkey	321
5409	jury	321
5410	mechanically	320
5411	stair	320
5412	patted	320
5413	tastes	320
5414	reckless	320
5415	naught	320
5416	therein	320
5417	toto	320
5418	mcchesney	320
5419	sioux	320
5420	flosi	320
5421	23	320
5422	alongside	320
5423	improvement	320
5424	improve	320
5425	hastings	320
5426	gorgeous	320
5427	biggest	320
5428	approval	320
5429	francisco	319
5430	nostrils	319
5431	approve	319
5432	punish	319
5433	pierced	319
5434	30	319
5435	mike	319
5436	moderate	319
5437	collect	319
5438	globe	319
5439	judges	319
5440	vigorous	319
5441	oldest	318
5442	marvellous	318
5443	bored	318
5444	harvest	318
5445	contract	318
5446	frost	318
5447	solution	318
5448	jerked	318
5449	humbly	318
5450	pearls	318
5451	slumber	318
5452	helene	318
5453	undertake	317
5454	deuce	317
5455	sweetly	317
5456	ravenswood	317
5457	fainted	317
5458	parcel	317
5459	tools	317
5460	penelope	317
5461	seal	317
5462	appearances	317
5463	draught	317
5464	edmund	317
5465	arguments	317
5466	26	317
5467	pierce	317
5468	napoleon	317
5469	tradition	316
5470	tetlow	316
5471	forests	316
5472	ford	316
5473	russell	316
5474	preacher	316
5475	rattled	316
5476	commented	316
5477	fan	316
5478	tops	316
5479	merdle	316
5480	mess	316
5481	irritated	316
5482	disappear	316
5483	santa	316
5484	disaster	315
5485	unlucky	315
5486	champagne	315
5487	eloquence	315
5488	feebly	315
5489	verses	315
5490	finer	315
5491	cane	315
5492	vote	315
5493	interruption	315
5494	surveyed	315
5495	betteredge	315
5496	brethren	315
5497	archie	315
5498	grotesque	315
5499	pie	315
5500	fascinating	315
5501	detected	314
5502	balls	314
5503	heir	314
5504	traveled	314
5505	thereafter	314
5506	etc.	314
5507	reluctantly	314
5508	bedside	314
5509	shifted	314
5510	commit	314
5511	tyrant	313
5512	customs	313
5513	commander	313
5514	mas	313
5515	d	313
5516	unusually	313
5517	personage	313
5518	newly	313
5519	erec	313
5520	ambitious	313
5521	fluttered	313
5522	sketch	313
5523	conference	313
5524	border	313
5525	campaign	313
5526	mama	313
5527	holly	313
5528	button-bright	313
5529	cooked	313
5530	discretion	312
5531	honesty	312
5532	bowing	312
5533	hostess	312
5534	depressed	312
5535	armour	312
5536	visiting	312
5537	mirth	312
5538	executed	312
5539	deliberate	311
5540	essential	311
5541	22	311
5542	counting	311
5543	exhibited	311
5544	verse	311
5545	bully	311
5546	restaurant	311
5547	doomed	311
5548	worldly	311
5549	accomplish	311
5550	victims	311
5551	split	311
5552	temperament	311
5553	translated	311
5554	balcony	310
5555	twins	310
5556	28	310
5557	baroness	310
5558	peeped	310
5559	springing	310
5560	lowest	310
5561	yell	310
5562	zosimus	310
5563	wilson	310
5564	ivory	310
5565	seth	310
5566	emptied	310
5567	heroic	310
5568	animated	310
5569	lammle	310
5570	argue	310
5571	incidents	310
5572	curve	310
5573	sorrows	310
5574	pattern	310
5575	burke	309
5576	emmeline	309
5577	adjoining	309
5578	alter	309
5579	unjust	309
5580	clothed	309
5581	venice	309
5582	separation	309
5583	stores	309
5584	outfit	309
5585	mouths	309
5586	rotten	309
5587	sentimental	309
5588	barnaby	309
5589	continent	309
5590	jerry	309
5591	deepest	309
5592	wendy	308
5593	aladdin	308
5594	nasty	308
5595	pitt	308
5596	severity	308
5597	tailor	308
5598	pretending	308
5599	comprehend	308
5600	ribbon	308
5601	swimming	308
5602	tongues	308
5603	selma	307
5604	spectators	307
5605	intensely	307
5606	robber	307
5607	inward	307
5608	misfortunes	307
5609	rusty	307
5610	dey	307
5611	howling	307
5612	ridden	307
5613	cedric	307
5614	hailed	307
5615	helium	307
5616	hello	306
5617	harbour	306
5618	intensity	306
5619	entitled	306
5620	duck	306
5621	regretted	306
5622	surrender	306
5623	armies	305
5624	equality	305
5625	writes	305
5626	prime	305
5627	churchyard	305
5628	gratified	305
5629	inferior	305
5630	sung	305
5631	heaps	305
5632	non	305
5633	overwhelmed	305
5634	methods	305
5635	crest	305
5636	edition	304
5637	foliage	304
5638	pirates	304
5639	believing	304
5640	wherein	304
5641	wiping	304
5642	behalf	304
5643	27	304
5644	discharged	304
5645	mon	304
5646	travelers	304
5647	ungrateful	304
5648	rider	303
5649	straightway	303
5650	singularly	303
5651	regained	303
5652	abuse	303
5653	swelled	303
5654	justify	303
5655	husbands	303
5656	quoted	303
5657	vehicle	303
5658	kisses	303
5659	rod	303
5660	extravagant	303
5661	clym	303
5662	carriages	303
5663	arriving	303
5664	guy	303
5665	intercourse	302
5666	mudge	302
5667	mexican	302
5668	wade	302
5669	anticipated	302
5670	endeavoured	302
5671	faithfully	302
5672	noel	302
5673	up-stairs	302
5674	whipped	302
5675	proclaimed	302
5676	fitzpiers	301
5677	abide	301
5678	beef	301
5679	massive	301
5680	scott	301
5681	crimes	301
5682	individuals	301
5683	gamp	301
5684	loneliness	301
5685	scrooge	301
5686	heath	301
5687	goose	301
5688	differently	301
5689	erling	300
5690	lungs	300
5691	linton	300
5692	marching	300
5693	curls	300
5694	mob	300
5695	recovering	300
5696	pin	300
5697	endured	300
5698	vivian	300
5699	mysteries	300
5700	umbrella	299
5701	h	299
5702	identity	299
5703	mole	299
5704	promising	299
5705	lincoln	299
5706	rightly	299
5707	eastward	299
5708	louise	299
5709	ancestors	298
5710	employer	298
5711	desirable	298
5712	calf	298
5713	rejected	298
5714	thirsty	298
5715	doubtfully	298
5716	siege	298
5717	hind	298
5718	section	298
5719	cannon	298
5720	augustus	298
5721	ministers	298
5722	offers	298
5723	abrupt	298
5724	compass	298
5725	twinkling	298
5726	entry	298
5727	plague	298
5728	scoundrel	298
5729	praised	298
5730	reluctance	297
5731	moaned	297
5732	percy	297
5733	kitten	297
5734	thicket	297
5735	bees	297
5736	nought	297
5737	ruby	297
5738	contest	297
5739	historian	297
5740	flattered	297
5741	gap	297
5742	cough	296
5743	january	296
5744	irregular	296
5745	tranquil	296
5746	hears	296
5747	brighter	296
5748	resigned	296
5749	ticket	296
5750	minded	296
5751	prolonged	296
5752	token	296
5753	homely	296
5754	bloom	296
5755	gleamed	296
5756	triumphantly	295
5757	muttering	295
5758	slippers	295
5759	enable	295
5760	jews	295
5761	swayed	295
5762	civilized	295
5763	symptoms	295
5764	tray	295
5765	inglethorp	295
5766	lingering	295
5767	affect	295
5768	institutions	295
5769	ireland	295
5770	les	295
5771	traced	295
5772	irritation	295
5773	glowed	295
5774	realised	295
5775	nineteen	295
5776	violet	294
5777	superstition	294
5778	lump	294
5779	profoundly	294
5780	frowning	294
5781	rejoiced	294
5782	enclosure	294
5783	blacks	294
5784	scrambled	294
5785	possibilities	293
5786	blushing	293
5787	minor	293
5788	dramatic	293
5789	shapes	293
5790	brightness	293
5791	andrew	293
5792	weariness	293
5793	measures	293
5794	readers	293
5795	xvi	293
5796	psammead	293
5797	rises	293
5798	homeward	293
5799	smote	293
5800	bacon	293
5801	xiii	293
5802	helsing	293
5803	rowed	293
5804	locks	293
5805	players	293
5806	mice	293
5807	purchased	293
5808	hillside	293
5809	mute	293
5810	malice	293
5811	escort	293
5812	senora	293
5813	borrow	292
5814	skins	292
5815	cuff	292
5816	digging	292
5817	fancies	292
5818	confronted	292
5819	contains	292
5820	december	292
5821	superiority	292
5822	resolutely	292
5823	demetrio	292
5824	ex	292
5825	growl	292
5826	bulk	291
5827	darker	291
5828	hasten	291
5829	await	291
5830	boldwood	291
5831	proprietor	291
5832	utterance	291
5833	bumble	291
5834	prejudice	291
5835	courts	291
5836	brightened	291
5837	demands	291
5838	pledge	291
5839	verge	291
5840	print	291
5841	sleeves	291
5842	cordial	291
5843	damage	291
5844	seventy	291
5845	dies	291
5846	logs	290
5847	favourable	290
5848	daddy	290
5849	warmed	290
5850	topic	290
5851	intimacy	290
5852	buggy	290
5853	admiring	290
5854	lighting	290
5855	d.	290
5856	xv	290
5857	transformed	290
5858	consternation	290
5859	eloquent	290
5860	readiness	290
5861	hawk	290
5862	divide	290
5863	eyelids	289
5864	drama	289
5865	ghosts	289
5866	stunned	289
5867	knives	289
5868	kneeling	289
5869	comparatively	289
5870	announcement	289
5871	declaration	289
5872	cheered	289
5873	robes	289
5874	wrinkled	289
5875	withdraw	289
5876	christopher	289
5877	hairy	289
5878	forgiven	289
5879	tillemont	289
5880	comforted	288
5881	panted	288
5882	courteous	288
5883	soothing	288
5884	deposited	288
5885	mclean	288
5886	ensued	288
5887	beforehand	288
5888	hepzibah	288
5889	cardinal	288
5890	strip	288
5891	fork	288
5892	cash	287
5893	sincerely	287
5894	hereafter	287
5895	artificial	287
5896	sewing	287
5897	moran	287
5898	coin	287
5899	howard	287
5900	bunny	287
5901	tony	287
5902	vow	287
5903	approved	287
5904	aristocratic	287
5905	mock	287
5906	tut	287
5907	timber	287
5908	negroes	287
5909	hinted	286
5910	blix	286
5911	designs	286
5912	excitedly	286
5913	furnish	286
5914	penetrated	286
5915	fairlie	286
5916	bodily	286
5917	communicated	286
5918	overheard	286
5919	uproar	286
5920	palms	286
5921	dazed	286
5922	barrier	286
5923	payment	286
5924	flowing	286
5925	failing	286
5926	emil	286
5927	half-way	285
5928	distracted	285
5929	sly	285
5930	upwards	285
5931	harding	285
5932	garland	285
5933	administration	285
5934	imaginary	285
5935	extremity	285
5936	d'ye	285
5937	lain	285
5938	calamity	285
5939	ripe	285
5940	basin	284
5941	boiled	284
5942	constable	284
5943	hoofs	284
5944	sylvie	284
5945	ecstasy	284
5946	buttons	284
5947	plunge	284
5948	requires	284
5949	exhibition	284
5950	february	284
5951	application	284
5952	sincerity	284
5953	encourage	284
5954	oblige	284
5955	lee	284
5956	magazine	284
5957	wilkie	283
5958	fortunat	283
5959	retained	283
5960	piled	283
5961	villages	283
5962	fore	283
5963	opportunities	283
5964	document	283
5965	delayed	283
5966	whirled	283
5967	naughty	283
5968	immortal	283
5969	cord	282
5970	sands	282
5971	indulgence	282
5972	bands	282
5973	sol	282
5974	deprived	282
5975	cintre	282
5976	conspicuous	282
5977	fearing	282
5978	stricken	282
5979	legend	282
5980	justly	282
5981	turkish	282
5982	fitting	282
5983	dripping	281
5984	barricade	281
5985	bailey	281
5986	artistic	281
5987	volumes	281
5988	sombre	281
5989	grumbled	281
5990	minchin	281
5991	headlong	281
5992	demon	281
5993	shiver	281
5994	blamed	281
5995	significant	281
5996	confidential	281
5997	shilling	281
5998	fuss	280
5999	neatly	280
6000	maids	280
6001	strings	280
6002	trunks	280
6003	interrupt	280
6004	heights	280
6005	hopeful	280
6006	investigation	280
6007	boiling	280
6008	poets	280
6009	institution	280
6010	westward	280
6011	sauce	280
6012	glyde	280
6013	indulged	280
6014	crystal	280
6015	shattered	279
6016	photograph	279
